RecordID,Category,Start Time,Attributes
857,readBoundData,2015/6/8 14:54,colName=x; rowCount=7; userSpecified=true; isCategorical=false; min=4; max=5
857,appInit,2015/6/8 14:57,chartName=columnChart; machineId=; docId=docId_JxEcn4_clloCw7X/BgCTOVrYACYYbh2SzgVlBh9t7JQ^
855,appInit,2015/6/8 14:57,chartName=columnChart; machineId=; docId=docId_AovnMN9B7p7WtR3y1vsScuM9qh5JtUbRAkwQj2fwkbU^
858,load,2015/6/8 15:03,bindingName=primaryBinding; bindingId=primaryBinding
858,readBoundData,2015/6/8 15:03,colName=x; rowCount=7; userSpecified=true; isCategorical=true
858,load,2015/6/8 15:03,bindingName=xBindingId; bindingId=xBindingId
858,resize,2015/6/8 15:03,width=798; height=590
858,readBoundData,2015/6/8 15:03,colName=series; rowCount=7; seriesCount=2; isCategorical=false; min=400; max=7400
858,appInit,2015/6/8 15:03,chartName=columnChart; machineId=; docId=docId_Hdjdm3dy1KbvS-9uZ5aVkmVO2ZIWVpVCpy332RBBTWc^
858,readBoundData,2015/6/8 15:03,colName=x; rowCount=7; userSpecified=false; isCategorical=false; min=1; max=7
639,toolTip,2015/6/8 15:15,id=pinImg
821,appInit,2015/6/8 15:40,chartName=treemap; machineId=; docId=docId_Y6NwFRkVMeHRTTyFvtGTxAS7_CEFD7xEXe9zr-Ipal4^
859,appInit,2015/6/8 15:54,chartName=histogram; machineId=machineId_1433778854218_0.5754888590597029; docId=docId_oIhooy-itUIk3HOlMkvSEIqpFlWjAnpKZRfrvGA0vgw^
859,create,2015/6/8 15:54,bindingName=primaryBinding
859,resize,2015/6/8 15:54,width=1000; height=751
859,resize,2015/6/8 15:54,width=1000; height=751
859,toolTip,2015/6/8 15:54,id=btSetData
859,btSetData,2015/6/8 15:54,
859,bindFromPrompt,2015/6/8 15:54,
859,readBoundData,2015/6/8 15:54,rowCount=60; isCategorical=true; categoryCount=60
859,cbPercent,2015/6/8 15:55,isChecked=true
859,writeSampleData,2015/6/8 15:55,
859,toolTip,2015/6/8 15:55,id=btSampleData
859,toolTip,2015/6/8 15:55,dataShape=41
860,create,2015/6/8 16:10,bindingName=xBindingId
860,appInit,2015/6/8 16:10,chartName=streamGraph; machineId=; docId=docId_onqsIOEQovscaz84RnmB7tNblUuG4Nc10beHVvJYFNg^
860,create,2015/6/8 16:10,bindingName=primaryBinding
860,resize,2015/6/8 16:10,width=800; height=601
860,resize,2015/6/8 16:10,width=800; height=601
860,toolBarToggle,2015/6/8 16:10,isVisible=false
860,toolTip,2015/6/8 16:10,id=pinImg
860,toolBarToggle,2015/6/8 16:10,isVisible=true
860,toolTip,2015/6/8 16:10,id=chartTitle
860,resize,2015/6/8 16:11,width=800; height=15407
861,appInit,2015/6/8 16:14,chartName=treemap; machineId=; docId=docId_9tWQwfIs_eAtGqtyxlEYyc7/89WeBrvfD6RfT8iKOH8^
861,create,2015/6/8 16:14,bindingName=primaryBinding
861,create,2015/6/8 16:14,bindingName=sizeBindingId
861,create,2015/6/8 16:14,bindingName=colorBindingId
861,resize,2015/6/8 16:14,width=802; height=602
861,resize,2015/6/8 16:14,width=802; height=602
861,treeStats,2015/6/8 16:14,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
861,resize,2015/6/8 16:15,width=731; height=602
861,toolTip,2015/6/8 16:15,id=btNameList
861,bindFromPrompt,2015/6/8 16:15,
861,readBoundData,2015/6/8 16:15,colName=nodes; format=nameList; rowCount=350
861,treeStats,2015/6/8 16:15,rootCount=75; leaveCount=217; maxDepth=2; nameColCount=2; namesWithBlanks=10
861,toolTip,2015/6/8 16:16,id=toolBar
862,create,2015/6/8 16:26,bindingName=colorBindingId
862,create,2015/6/8 16:26,bindingName=sizeBindingId
862,appInit,2015/6/8 16:26,chartName=treemap; machineId=machineId_1433780775495_0.2606941313547477; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
862,create,2015/6/8 16:26,bindingName=primaryBinding
862,resize,2015/6/8 16:26,width=800; height=545
862,resize,2015/6/8 16:26,width=800; height=545
862,treeStats,2015/6/8 16:26,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
863,load,2015/6/8 16:28,bindingName=primaryBinding; bindingId=primaryBinding
863,readBoundData,2015/6/8 16:28,colName=series; rowCount=0; seriesCount=1; isCategorical=false; min=1.7976931348623157e+308; max=-1.7976931348623157e+308
863,readBoundData,2015/6/8 16:28,colName=series; rowCount=0; seriesCount=1; isCategorical=false; min=1.7976931348623157e+308; max=-1.7976931348623157e+308
863,appInit,2015/6/8 16:28,chartName=streamGraph; machineId=machineId_1433780906781_0.036416372023546584; docId=docId_zk2aTXyfEtTZCVynpKfnJARWr6mOqbmBPQJA84Iz2wE^
863,readBoundData,2015/6/8 16:28,colName=x; rowCount=0; userSpecified=false; isCategorical=true
863,load,2015/6/8 16:28,bindingName=xBindingId; bindingId=xBindingId
863,resize,2015/6/8 16:28,width=1; height=1
863,resize,2015/6/8 16:28,width=1; height=1
863,readBoundData,2015/6/8 16:28,colName=x; rowCount=0; userSpecified=true; isCategorical=true
864,resize,2015/6/8 16:28,width=800; height=601
864,create,2015/6/8 16:28,bindingName=sizeBindingId
864,create,2015/6/8 16:28,bindingName=colorBindingId
864,create,2015/6/8 16:28,bindingName=primaryBinding
864,appInit,2015/6/8 16:28,chartName=treemap; machineId=machineId_1433780775495_0.2606941313547477; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
864,resize,2015/6/8 16:28,width=800; height=601
864,treeStats,2015/6/8 16:28,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
864,bindFromPrompt,2015/6/8 16:28,
864,readBoundData,2015/6/8 16:28,colName=nodes; format=nameList; rowCount=4
864,treeStats,2015/6/8 16:28,rootCount=4; leaveCount=4; maxDepth=2; nameColCount=2; namesWithBlanks=0
864,readBoundData,2015/6/8 16:29,colName=nodes; format=id/parent; rowCount=1
864,treeStats,2015/6/8 16:29,rootCount=1; leaveCount=1; maxDepth=1; nameColCount=0; namesWithBlanks=0
864,readBoundData,2015/6/8 16:29,colName=nodes; format=nameList; rowCount=5
864,treeStats,2015/6/8 16:29,rootCount=5; leaveCount=5; maxDepth=2; nameColCount=2; namesWithBlanks=0
864,readBoundData,2015/6/8 16:29,colName=nodes; format=id/parent; rowCount=5
864,treeStats,2015/6/8 16:29,rootCount=5; leaveCount=5; maxDepth=1; nameColCount=0; namesWithBlanks=0
864,readBoundData,2015/6/8 16:29,colName=size; rowCount=5; isCategorical=false; min=0; max=86
864,warning,2015/6/8 16:29,msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
864,closeErrorBox,2015/6/8 16:29,
864,readBoundData,2015/6/8 16:29,colName=size; rowCount=5; isCategorical=false; min=NaN; max=NaN
864,readBoundData,2015/6/8 16:30,colName=size; rowCount=4; isCategorical=false; min=28; max=86
864,readBoundData,2015/6/8 16:30,colName=nodes; format=id/parent; rowCount=4
864,treeStats,2015/6/8 16:30,rootCount=4; leaveCount=4; maxDepth=1; nameColCount=0; namesWithBlanks=0
864,readBoundData,2015/6/8 16:30,colName=color; rowCount=4; isCategorical=false; min=0; max=0
864,toolTip,2015/6/8 16:30,id=Content
864,btColor,2015/6/8 16:30,isShowingPalette=false
864,closeColorPicker,2015/6/8 16:30,
864,writeSampleData,2015/6/8 16:30,
864,toolTip,2015/6/8 16:30,id=btSampleData
864,writeSampleData2,2015/6/8 16:30,
864,error,2015/6/8 16:30,msg=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
864,toolTip,2015/6/8 16:30,id=errorBox
864,readBoundData,2015/6/8 16:32,colName=nodes; format=nameList; rowCount=11
864,readBoundData,2015/6/8 16:32,colName=size; rowCount=11; isCategorical=false; min=NaN; max=NaN
864,readBoundData,2015/6/8 16:32,colName=color; rowCount=11; isCategorical=false; min=0; max=0
864,readBoundData,2015/6/8 16:32,colName=nodes; format=id/parent; rowCount=11
865,create,2015/6/8 16:56,bindingName=colorBindingId
865,create,2015/6/8 16:56,bindingName=primaryBinding
865,create,2015/6/8 16:56,bindingName=sizeBindingId
865,appInit,2015/6/8 16:56,chartName=treemap; machineId=machineId_1433782601841_0.6569097513090818; docId=docId_rTPxl_qAolpzwn7OlDt485X1Z7VMUBC-swFIq8I0iGI^
865,resize,2015/6/8 16:56,width=1000; height=751
865,resize,2015/6/8 16:56,width=1000; height=751
865,treeStats,2015/6/8 16:56,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
865,toolTip,2015/6/8 16:56,id=btNameList
865,bindFromPrompt,2015/6/8 16:57,
865,readBoundData,2015/6/8 16:57,colName=nodes; format=nameList; rowCount=7
865,treeStats,2015/6/8 16:57,rootCount=7; leaveCount=7; maxDepth=2; nameColCount=2; namesWithBlanks=0
865,resize,2015/6/8 16:57,width=1000; height=601
865,toolTip,2015/6/8 16:57,id=btIdParent
865,readBoundData,2015/6/8 16:57,colName=nodes; format=id/parent; rowCount=1
865,treeStats,2015/6/8 16:57,rootCount=1; leaveCount=1; maxDepth=1; nameColCount=0; namesWithBlanks=0
865,toolTip,2015/6/8 16:57,id=btSizeCol
865,toolBarToggle,2015/6/8 16:57,isVisible=false
865,toolBarToggle,2015/6/8 16:57,isVisible=true
865,toolTip,2015/6/8 16:57,id=pinImg
865,aboutBox,2015/6/8 16:57,
865,toolTip,2015/6/8 16:57,id=btAbout
865,closeAboutBox,2015/6/8 16:58,
865,treeStats,2015/6/8 16:59,rootCount=8; leaveCount=8; maxDepth=2; nameColCount=2; namesWithBlanks=0
865,readBoundData,2015/6/8 16:59,colName=nodes; format=nameList; rowCount=8
865,readBoundData,2015/6/8 16:59,colName=size; rowCount=8; isCategorical=false; min=NaN; max=NaN
865,warning,2015/6/8 16:59,msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
865,closeErrorBox,2015/6/8 16:59,
865,writeSampleData2,2015/6/8 17:00,
865,toolTip,2015/6/8 17:00,id=btSampleData2
865,writeSampleData,2015/6/8 17:00,
865,error,2015/6/8 17:00,msg=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
865,toolTip,2015/6/8 17:00,id=closeBox
866,appInit,2015/6/8 17:03,chartName=streamGraph; machineId=; docId=docId_rLi4SPvp6CTI6-X66zylCY_xeWVRwsrtRWIM2XFvXyE^
866,create,2015/6/8 17:03,bindingName=primaryBinding
866,create,2015/6/8 17:03,bindingName=xBindingId
866,resize,2015/6/8 17:03,width=800; height=601
866,resize,2015/6/8 17:03,width=800; height=601
866,writeSampleData,2015/6/8 17:03,
866,error,2015/6/8 17:03,msg=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
866,closeErrorBox,2015/6/8 17:03,
866,toolBarToggle,2015/6/8 17:03,isVisible=false
865,toolTip,2015/6/8 17:05,id=htmlShapesGroup
865,readBoundData,2015/6/8 17:05,colName=size; rowCount=8; isCategorical=false; min=30312; max=2042397
865,resize,2015/6/8 17:06,width=1000; height=582
865,readBoundData,2015/6/8 17:06,colName=size; rowCount=7; isCategorical=false; min=30312; max=1335663
865,readBoundData,2015/6/8 17:06,colName=size; rowCount=7; isCategorical=false; min=30312; max=1335663
865,readBoundData,2015/6/8 17:06,colName=size; rowCount=7; isCategorical=false; min=30312; max=1335663
865,readBoundData,2015/6/8 17:06,colName=size; rowCount=7; isCategorical=false; min=30312; max=1335663
865,readBoundData,2015/6/8 17:06,colName=size; rowCount=7; isCategorical=false; min=30312; max=1335663
865,readBoundData,2015/6/8 17:06,colName=size; rowCount=7; isCategorical=false; min=30312; max=1335663
865,readBoundData,2015/6/8 17:06,colName=size; rowCount=7; isCategorical=false; min=30312; max=1335663
865,readBoundData,2015/6/8 17:06,colName=size; rowCount=7; isCategorical=false; min=30312; max=1335663
865,readBoundData,2015/6/8 17:06,colName=size; rowCount=7; isCategorical=false; min=30312; max=1335663
865,readBoundData,2015/6/8 17:06,colName=color; rowCount=7; isCategorical=false; min=30312; max=1335663
865,btColor,2015/6/8 17:06,isShowingPalette=false
865,toolTip,2015/6/8 17:06,id=paletteImg
865,pickedColor,2015/6/8 17:06,"color=rgb(91,%20155,%20213)"
865,toolTip,2015/6/8 17:06,id=btSampleData
865,treeStats,2015/6/8 17:07,rootCount=7; leaveCount=7; maxDepth=2; nameColCount=3; namesWithBlanks=7
865,treeStats,2015/6/8 17:07,rootCount=7; leaveCount=7; maxDepth=2; nameColCount=3; namesWithBlanks=7
865,treeStats,2015/6/8 17:07,rootCount=7; leaveCount=7; maxDepth=2; nameColCount=3; namesWithBlanks=7
865,treeStats,2015/6/8 17:07,rootCount=7; leaveCount=7; maxDepth=3; nameColCount=3; namesWithBlanks=6
865,setTitle,2015/6/8 17:08,length=35
867,appInit,2015/6/8 17:08,chartName=histogram; machineId=; docId=docId_onqsIOEQovscaz84RnmB7tNblUuG4Nc10beHVvJYFNg^
867,create,2015/6/8 17:08,bindingName=primaryBinding
867,resize,2015/6/8 17:08,width=800; height=601
867,resize,2015/6/8 17:08,width=800; height=601
867,btSetData,2015/6/8 17:08,
867,bindFromPrompt,2015/6/8 17:08,
867,error,2015/6/8 17:08,formatError=true; dataWidth=1; dataHeight=1; msg=Error%20-%20at%20least%202%20rows%20of%20data%20are%20required%20for%20this%20chart
865,appInit,2015/6/8 17:08,chartName=treemap; machineId=machineId_1433783320147_0.5306159512263895; docId=docId_rTPxl_qAolpzwn7OlDt485X1Z7VMUBC-swFIq8I0iGI^
865,load,2015/6/8 17:08,bindingName=primaryBinding; bindingId=primaryBinding
865,load,2015/6/8 17:08,bindingName=sizeBindingId; bindingId=sizeBindingId
865,load,2015/6/8 17:08,bindingName=colorBindingId; bindingId=colorBindingId
865,resize,2015/6/8 17:08,width=1250; height=727
865,resize,2015/6/8 17:08,width=1250; height=727
865,treeStats,2015/6/8 17:08,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
868,create,2015/6/8 17:08,bindingName=primaryBinding
868,appInit,2015/6/8 17:08,chartName=histogram; machineId=; docId=docId_rLi4SPvp6CTI6-X66zylCY_xeWVRwsrtRWIM2XFvXyE^
868,resize,2015/6/8 17:08,width=801; height=601
868,resize,2015/6/8 17:08,width=801; height=601
868,btSetData,2015/6/8 17:09,
869,create,2015/6/8 17:09,bindingName=primaryBinding
869,appInit,2015/6/8 17:09,chartName=histogram; machineId=; docId=docId_rLi4SPvp6CTI6-X66zylCY_xeWVRwsrtRWIM2XFvXyE^
869,resize,2015/6/8 17:09,width=800; height=601
869,resize,2015/6/8 17:09,width=800; height=601
869,btSetData,2015/6/8 17:09,
817,resize,2015/6/8 17:12,width=798; height=600
817,appInit,2015/6/8 17:12,chartName=columnChart; machineId=; docId=docId_zoMva4fqROCazCXf1D_sii2G3fUrIKbMPpMZf0S-9i4^
817,load,2015/6/8 17:12,bindingName=xBindingId; bindingId=xBindingId
817,readBoundData,2015/6/8 17:12,colName=series; rowCount=10; seriesCount=2; isCategorical=false; min=0; max=186031.93
817,readBoundData,2015/6/8 17:12,colName=x; rowCount=10; userSpecified=true; isCategorical=true
817,resize,2015/6/8 17:12,width=798; height=600
817,load,2015/6/8 17:12,bindingName=primaryBinding; bindingId=primaryBinding
817,toolTip,2015/6/8 17:12,id=pinImg
817,toolBarToggle,2015/6/8 17:13,isVisible=false
817,readBoundData,2015/6/8 17:13,colName=x; rowCount=10; userSpecified=false; isCategorical=false; min=1; max=10
817,toolBarToggle,2015/6/8 17:15,isVisible=true
817,btColor,2015/6/8 17:16,isShowingPalette=false
817,toolTip,2015/6/8 17:16,id=btColor
817,pickedColor,2015/6/8 17:16,"color=rgb(165,%20165,%20165)"
870,appInit,2015/6/8 17:18,chartName=treemap; machineId=; docId=docId_rLi4SPvp6CTI6-X66zylCY_xeWVRwsrtRWIM2XFvXyE^
870,create,2015/6/8 17:18,bindingName=sizeBindingId
870,create,2015/6/8 17:18,bindingName=primaryBinding
870,create,2015/6/8 17:18,bindingName=colorBindingId
870,resize,2015/6/8 17:18,width=801; height=601
870,resize,2015/6/8 17:18,width=801; height=601
870,treeStats,2015/6/8 17:18,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
870,writeSampleData2,2015/6/8 17:18,
870,error,2015/6/8 17:18,msg=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
870,toolTip,2015/6/8 17:18,id=errorText
870,closeErrorBox,2015/6/8 17:18,
871,create,2015/6/8 17:19,bindingName=primaryBinding
871,appInit,2015/6/8 17:19,chartName=streamGraph; machineId=; docId=docId_rLi4SPvp6CTI6-X66zylCY_xeWVRwsrtRWIM2XFvXyE^
871,create,2015/6/8 17:19,bindingName=xBindingId
871,resize,2015/6/8 17:19,width=800; height=601
871,resize,2015/6/8 17:19,width=800; height=601
871,resize,2015/6/8 17:19,width=800; height=702
865,appInit,2015/6/8 17:19,chartName=treemap; machineId=machineId_1433783996446_0.5243087210899431; docId=docId_rTPxl_qAolpzwn7OlDt485X1Z7VMUBC-swFIq8I0iGI^
871,bindFromPrompt,2015/6/8 17:21,
871,warning,2015/6/8 17:21,msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
871,readBoundData,2015/6/8 17:21,colName=x; rowCount=12; userSpecified=false; isCategorical=false; min=1; max=12
871,readBoundData,2015/6/8 17:21,colName=series; rowCount=12; seriesCount=16; isCategorical=false; min=NaN; max=NaN
871,readBoundData,2015/6/8 17:21,colName=series; rowCount=12; seriesCount=16; isCategorical=false; min=NaN; max=NaN
871,closeErrorBox,2015/6/8 17:21,
871,writeSampleData,2015/6/8 17:21,
871,toolTip,2015/6/8 17:21,id=btSampleData
871,error,2015/6/8 17:21,msg=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
872,resize,2015/6/8 17:21,width=1002; height=693
872,resize,2015/6/8 17:21,width=1202; height=832
871,btColor,2015/6/8 17:21,isShowingPalette=false
871,toolTip,2015/6/8 17:21,id=btColor
872,resize,2015/6/8 17:21,width=1002; height=693
871,pickedColor,2015/6/8 17:22,"color=rgb(68,%20114,%20196)"
871,readBoundData,2015/6/8 17:22,colName=series; rowCount=12; seriesCount=2; isCategorical=false; min=87; max=1318
871,readBoundData,2015/6/8 17:22,colName=series; rowCount=12; seriesCount=2; isCategorical=false; min=87; max=1318
871,error,2015/6/8 17:22,msg=The%20specified%20data%20object%20is%20too%20large.
873,appInit,2015/6/8 17:23,chartName=treemap; machineId=machineId_1433783996446_0.5243087210899431; docId=docId_rTPxl_qAolpzwn7OlDt485X1Z7VMUBC-swFIq8I0iGI^
873,create,2015/6/8 17:23,bindingName=primaryBinding
873,create,2015/6/8 17:23,bindingName=colorBindingId
873,create,2015/6/8 17:23,bindingName=sizeBindingId
873,resize,2015/6/8 17:23,width=1000; height=751
873,resize,2015/6/8 17:23,width=1000; height=751
873,treeStats,2015/6/8 17:23,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
871,toolTip,2015/6/8 17:23,id=errorBox
873,bindFromPrompt,2015/6/8 17:23,
873,readBoundData,2015/6/8 17:23,colName=nodes; format=nameList; rowCount=13
873,treeStats,2015/6/8 17:23,rootCount=6; leaveCount=13; maxDepth=3; nameColCount=3; namesWithBlanks=3
871,toolTip,2015/6/8 17:23,id=btYColumns
873,toolBarToggle,2015/6/8 17:23,isVisible=false
873,resize,2015/6/8 17:23,width=800; height=601
873,toolTip,2015/6/8 17:23,id=pinImg
873,toolBarToggle,2015/6/8 17:23,isVisible=true
873,toolTip,2015/6/8 17:23,id=btNameList
873,readBoundData,2015/6/8 17:23,colName=size; rowCount=13; isCategorical=false; min=0; max=1385610
873,btColor,2015/6/8 17:24,isShowingPalette=false
873,toolTip,2015/6/8 17:24,id=paletteImg
873,pickedColor,2015/6/8 17:24,"color=rgb(255,%20192,%200)"
873,readBoundData,2015/6/8 17:24,colName=color; rowCount=13; isCategorical=false; min=0; max=1385610
873,pickedColor,2015/6/8 17:24,"color=rgb(165,%20165,%20165)"
873,toolTip,2015/6/8 17:24,id=toolBar
873,readBoundData,2015/6/8 17:24,colName=color; rowCount=13; isCategorical=false; min=0; max=0
873,warning,2015/6/8 17:24,msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
873,closeErrorBox,2015/6/8 17:24,
871,readBoundData,2015/6/8 17:25,colName=x; rowCount=12; userSpecified=true; isCategorical=true
871,readBoundData,2015/6/8 17:25,colName=x; rowCount=12; userSpecified=true; isCategorical=true
873,toolTip,2015/6/8 17:25,id=btColorCol
873,toolTip,2015/6/8 17:25,id=btSampleData
873,toolTip,2015/6/8 17:25,id=btIdParent
873,error,2015/6/8 17:25,formatError=true; dataWidth=1; dataHeight=13; msg=Error%20-%20this%20format%20requires%202%20columns%20(id%20and%20parent)
873,readBoundData,2015/6/8 17:25,colName=nodes; format=id/parent; rowCount=13
873,error,2015/6/8 17:26,formatError=true; dataWidth=1; dataHeight=1; msg=Error%20-%20this%20format%20requires%202%20columns%20(id%20and%20parent)
873,toolTip,2015/6/8 17:26,id=htmlShapesGroup
873,load,2015/6/8 17:26,bindingName=primaryBinding; bindingId=primaryBinding
873,load,2015/6/8 17:26,bindingName=sizeBindingId; bindingId=sizeBindingId
873,load,2015/6/8 17:26,bindingName=colorBindingId; bindingId=colorBindingId
873,resize,2015/6/8 17:26,width=890; height=601
873,resize,2015/6/8 17:26,width=889; height=601
873,aboutBox,2015/6/8 17:27,
873,toolTip,2015/6/8 17:27,id=btAbout
873,closeAboutBox,2015/6/8 17:27,
873,pickedColor,2015/6/8 17:28,"color=rgb(91,%20155,%20213)"
873,closeColorPicker,2015/6/8 17:28,
873,readBoundData,2015/6/8 17:29,colName=size; rowCount=13; isCategorical=false; min=NaN; max=NaN
873,pickedColor,2015/6/8 17:31,"color=rgb(237,%20125,%2049)"
873,treeStats,2015/6/8 17:31,rootCount=6; leaveCount=13; maxDepth=2; nameColCount=2; namesWithBlanks=3
874,create,2015/6/8 17:32,bindingName=primaryBinding
874,appInit,2015/6/8 17:32,chartName=histogram; machineId=; docId=docId_rLi4SPvp6CTI6-X66zylCY_xeWVRwsrtRWIM2XFvXyE^
874,resize,2015/6/8 17:32,width=800; height=601
874,resize,2015/6/8 17:32,width=800; height=601
874,btSetData,2015/6/8 17:32,
874,bindFromPrompt,2015/6/8 17:32,
874,error,2015/6/8 17:32,formatError=true; dataWidth=3; dataHeight=13; msg=Error%20-%20multiple%20column%20data%20is%20not%20currently%20supported%20for%20this%20chart.
874,closeErrorBox,2015/6/8 17:32,
875,create,2015/6/8 17:32,bindingName=primaryBinding
875,appInit,2015/6/8 17:32,chartName=streamGraph; machineId=; docId=docId_rLi4SPvp6CTI6-X66zylCY_xeWVRwsrtRWIM2XFvXyE^
875,create,2015/6/8 17:32,bindingName=xBindingId
875,resize,2015/6/8 17:32,width=800; height=601
875,resize,2015/6/8 17:32,width=800; height=601
875,toolTip,2015/6/8 17:32,id=btYColumns
875,bindFromPrompt,2015/6/8 17:32,
875,warning,2015/6/8 17:32,msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
875,readBoundData,2015/6/8 17:32,colName=series; rowCount=12; seriesCount=3; isCategorical=false; min=0; max=1357
875,readBoundData,2015/6/8 17:32,colName=x; rowCount=12; userSpecified=false; isCategorical=false; min=1; max=12
875,readBoundData,2015/6/8 17:32,colName=series; rowCount=12; seriesCount=3; isCategorical=false; min=0; max=1357
875,closeErrorBox,2015/6/8 17:32,
876,appInit,2015/6/8 17:32,chartName=treemap; machineId=machineId_1433783996446_0.5243087210899431; docId=docId_rTPxl_qAolpzwn7OlDt485X1Z7VMUBC-swFIq8I0iGI^
876,create,2015/6/8 17:32,bindingName=primaryBinding
876,create,2015/6/8 17:32,bindingName=colorBindingId
876,create,2015/6/8 17:32,bindingName=sizeBindingId
876,resize,2015/6/8 17:32,width=1000; height=751
876,resize,2015/6/8 17:32,width=1000; height=751
876,treeStats,2015/6/8 17:32,rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
875,readBoundData,2015/6/8 17:32,colName=series; rowCount=12; seriesCount=3; isCategorical=false; min=NaN; max=NaN
875,readBoundData,2015/6/8 17:32,colName=x; rowCount=12; userSpecified=true; isCategorical=true
875,readBoundData,2015/6/8 17:32,colName=series; rowCount=12; seriesCount=3; isCategorical=false; min=NaN; max=NaN
875,readBoundData,2015/6/8 17:32,colName=x; rowCount=12; userSpecified=true; isCategorical=true
876,bindFromPrompt,2015/6/8 17:33,
876,readBoundData,2015/6/8 17:33,colName=nodes; format=nameList; rowCount=13
876,treeStats,2015/6/8 17:33,rootCount=6; leaveCount=13; maxDepth=2; nameColCount=2; namesWithBlanks=3
876,toolTip,2015/6/8 17:33,id=btSizeCol
875,readBoundData,2015/6/8 17:33,colName=x; rowCount=13; userSpecified=true; isCategorical=true
875,readBoundData,2015/6/8 17:33,colName=series; rowCount=13; seriesCount=3; isCategorical=false; min=0; max=1357
875,readBoundData,2015/6/8 17:33,colName=x; rowCount=13; userSpecified=true; isCategorical=true
875,readBoundData,2015/6/8 17:33,colName=series; rowCount=13; seriesCount=3; isCategorical=false; min=0; max=1357
875,hasColumnHeadersToggle,2015/6/8 17:33,value=false
875,toolTip,2015/6/8 17:33,id=closeBox
875,hasColumnHeadersToggle,2015/6/8 17:33,value=true
875,toolTip,2015/6/8 17:33,id=errorText
876,readBoundData,2015/6/8 17:33,colName=size; rowCount=13; isCategorical=false; min=0; max=1385610
876,readBoundData,2015/6/8 17:33,colName=color; rowCount=13; isCategorical=false; min=0; max=1385610
875,readBoundData,2015/6/8 17:33,colName=series; rowCount=12; seriesCount=2; isCategorical=false; min=297; max=1357
875,readBoundData,2015/6/8 17:33,colName=series; rowCount=12; seriesCount=2; isCategorical=false; min=297; max=1357
876,resize,2015/6/8 17:33,width=1000; height=601
875,writeSampleData,2015/6/8 17:33,
875,error,2015/6/8 17:33,msg=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
877,create,2015/6/8 17:33,bindingName=primaryBinding
877,appInit,2015/6/8 17:33,chartName=histogram; machineId=; docId=docId_DCDntzQ5rkax9dkFY-s3h+j+BQlws+SvvsN2SvsK_Jk^
877,resize,2015/6/8 17:33,width=800; height=600
877,resize,2015/6/8 17:33,width=800; height=600
875,toolBarToggle,2015/6/8 17:33,isVisible=false
876,treeStats,2015/6/8 17:33,rootCount=6; leaveCount=13; maxDepth=3; nameColCount=3; namesWithBlanks=3
875,toolTip,2015/6/8 17:33,id=pinImg
875,toolBarToggle,2015/6/8 17:33,isVisible=true
877,toolTip,2015/6/8 17:33,id=chartTitle
877,aboutBox,2015/6/8 17:34,
877,closeAboutBox,2015/6/8 17:34,
877,toolTip,2015/6/8 17:34,id=sliderThumb
875,readBoundData,2015/6/8 17:34,colName=x; rowCount=12; userSpecified=true; isCategorical=false; min=NaN; max=NaN
875,readBoundData,2015/6/8 17:34,colName=x; rowCount=12; userSpecified=true; isCategorical=false; min=NaN; max=NaN
877,slider,2015/6/8 17:34,value=6
877,slider,2015/6/8 17:34,value=9
877,slider,2015/6/8 17:34,value=13
877,slider,2015/6/8 17:34,value=14
877,slider,2015/6/8 17:34,value=1
877,slider,2015/6/8 17:34,value=4
877,slider,2015/6/8 17:34,value=7
877,slider,2015/6/8 17:34,value=27
